1,0.000098
2,0.000063
3,0.000214
4,0.000031
5,0.000027
6,0.000025
7,0.000028
8,0.000022
9,0.000290
10,0.000019
11,0.000026
12,0.000023
13,0.000023
14,0.000027
15,0.000023
16,0.000026
17,0.000024
18,0.000463
19,0.000029
20,0.000029
21,0.000024
22,0.000029
23,0.000031
24,0.000027
25,0.000031
26,0.000033
27,0.000028
28,0.000030
29,0.000032
30,0.000031
31,0.000442
32,0.000029
33,0.000030
34,0.000031
35,0.000029
36,0.000029
37,0.000034
38,0.000031
39,0.000029
40,0.000029
41,0.000463
42,0.000032
43,0.000029
44,0.000489
45,0.000027
46,0.000044
47,0.000034
48,0.000040
49,0.000032
50,0.000032
51,0.000032
52,0.000035
53,0.000495
54,0.000035
55,0.000034
56,0.000034
57,0.000036
58,0.000037
59,0.000034
60,0.000521
61,0.000035
62,0.000034
63,0.000028
64,0.000492
65,0.000038
66,0.000034
67,0.000429
68,0.000037
69,0.000039
70,0.000047
71,0.000032
72,0.000032
73,0.000035
74,0.000041
75,0.000484
76,0.000044
77,0.000030
78,0.000035
79,0.000522
80,0.000056
81,0.000037
82,0.000051
83,0.000039
84,0.000036
85,0.000063
86,0.000037
87,0.000037
88,0.000035
89,0.000034
90,0.000032
91,0.000421
92,0.000041
93,0.000050
94,0.000038
95,0.000033
96,0.000040
97,0.000411
98,0.000037
99,0.000042
100,0.000039
101,0.000037
102,0.000034
103,0.000435
104,0.000549
105,0.000444
106,0.000038
107,0.000380
108,0.000041
109,0.000039
110,0.000047
111,0.000036
112,0.000035
113,0.000051
114,0.000035
115,0.000420
116,0.000040
117,0.000034
118,0.000034
119,0.000046
120,0.000035
121,0.000445
122,0.000044
123,0.000460
124,0.000058
125,0.000044
126,0.000043
127,0.000045
128,0.000043
129,0.000047
130,0.000044
131,0.000036
132,0.000406
133,0.000050
134,0.000037
135,0.000051
136,0.000041
137,0.000036
138,0.000044
139,0.000041
140,0.000049
141,0.000035
142,0.000045
143,0.000469
144,0.000054
145,0.000040
146,0.000047
147,0.000042
148,0.000041
149,0.000043
150,0.000039
151,0.000550
152,0.000044
153,0.000050
154,0.000429
155,0.000073
156,0.000415
157,0.000040
158,0.000053
159,0.000763
160,0.000060
161,0.000035
162,0.000043
163,0.000041
164,0.000071
165,0.000064
166,0.000043
167,0.000050
168,0.000042
169,0.000042
170,0.000053
171,0.000472
172,0.000037
173,0.000401
174,0.000045
175,0.000358
176,0.000077
177,0.000483
178,0.000036
179,0.000070
180,0.000059
181,0.000049
182,0.000046
183,0.000436
184,0.000045
185,0.000047
186,0.000045
187,0.000050
188,0.000034
189,0.000042
190,0.000039
191,0.000059
192,0.000040
193,0.000035
194,0.000937
195,0.000036
196,0.000041
197,0.000057
198,0.000048
199,0.000047
200,0.000050
201,0.000048
202,0.000041
203,0.000040
204,0.000041
205,0.000040
206,0.000478
207,0.000489
208,0.000034
209,0.000040
210,0.000040
211,0.000042
212,0.000506
213,0.000057
214,0.000060
215,0.000448
216,0.000044
217,0.000054
218,0.000048
219,0.000062
220,0.000056
221,0.000446
222,0.000041
223,0.000040
224,0.000052
225,0.000044
226,0.000038
227,0.000533
228,0.000049
229,0.000067
230,0.000065
231,0.000382
232,0.000520
233,0.000515
234,0.000044
235,0.000061
236,0.000393
237,0.000048
238,0.000050
239,0.000039
240,0.000055
241,0.000055
242,0.000466
243,0.000469
244,0.000091
245,0.000050
246,0.000079
247,0.000039
248,0.000044
249,0.000054
250,0.000391
251,0.000046
252,0.000047
253,0.000088
254,0.000433
255,0.000050
256,0.000040
257,0.000049
258,0.000044
259,0.000386
260,0.000043
261,0.000069
262,0.000050
263,0.000051
264,0.000052
265,0.000050
266,0.000058
267,0.000051
268,0.000389
269,0.000048
270,0.000532
271,0.000428
272,0.000045
273,0.000057
274,0.000060
275,0.000479
276,0.000044
277,0.000442
278,0.000045
279,0.000042
280,0.000971
281,0.000043
282,0.000050
283,0.000050
284,0.000349
285,0.000081
286,0.000071
287,0.000540
288,0.000518
289,0.000046
290,0.000052
291,0.000059
292,0.000091
293,0.000062
294,0.000051
295,0.000055
296,0.000081
297,0.000046
298,0.000049
299,0.000050
300,0.000052
301,0.000835
302,0.000052
303,0.000044
304,0.000069
305,0.000063
306,0.000050
307,0.000049
308,0.000499
309,0.000058
310,0.000053
311,0.000047
312,0.000053
313,0.000048
314,0.000047
315,0.000494
316,0.000065
317,0.000049
318,0.000508
319,0.000047
320,0.000057
321,0.000051
322,0.000059
323,0.000064
324,0.000479
325,0.000048
326,0.000046
327,0.000056
328,0.000044
329,0.000078
330,0.000045
331,0.000047
332,0.000458
333,0.000048
334,0.000057
335,0.000073
336,0.000486
337,0.000053
338,0.000433
339,0.000066
340,0.000046
341,0.000063
342,0.000868
343,0.000406
344,0.000045
345,0.000051
346,0.000048
347,0.000414
348,0.000414
349,0.000059
350,0.000464
351,0.000437
352,0.000060
353,0.000051
354,0.000065
355,0.000067
356,0.000056
357,0.000055
358,0.000113
359,0.000472
360,0.000067
361,0.000552
362,0.000061
363,0.000060
364,0.000052
